name,format,success
2161266 Outstanding Balance Period Date 179,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 182,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 282,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 289,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 327,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 415,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 432,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 435,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 532,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 60,yyyy-MM-dd,TRUE
2185410 Datetime Midpoint,yyyy-MM-ddTHH:mm:ss,TRUE
2194822 Date,MM/dd/yy,TRUE
2209873 Time Status1,,FALSE
2228732 2008 Data,,FALSE
2232349 Robin_Monthly_Transit_Cost,mmss.SS,TRUE
2242696 First Trimester Prenatal Care,mmss.SS,TRUE
2247503 This Month,MM.yy,TRUE
2251530 Month Nbr,MM,TRUE
2251628 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - 18 1,ss.SS,TRUE
2251628 Percent Margin of Error; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Fa 2,ss.SS,TRUE
2252021 Full-time (paid staff),MM,TRUE
2255103 Games Played,yy,TRUE
2255268 date_completed,,FALSE
2255484 Incident  Created By,IS TempHH,TRUE
2255589 Turnovers pG + - (Domestic),ss.SS,TRUE
2266068 DATA ITEM,,FALSE
2271514 Month,MM,TRUE
2278265 How often do you read or refer to these -Building Design-2-3 times a week,MM-dd times a week,TRUE
2279305 Last Updated,,FALSE
2319520 TIME_,yy,TRUE
2324919 SAM Date,,FALSE
2324925 Data do Cadastro do Courier,,FALSE
2324925 FUNCIONÃ_Â€ÂŒÃ«Ã_Â‰ÂŒÂÅRIO QUE GEROU A REMESSA,,FALSE
2334568 Contract Length (Months),yy,TRUE
2340282 Semester,Fall yyyy,TRUE
2340891 Trial Monitoring Duration (number of months),MM,TRUE
2341173 How many times did you drink 100%% PURE fruit juices ,MMyy,TRUE
2342390 Due Date,yyyy-MM-dd,TRUE
2343150 DataArea,,FALSE
2344382 Ent Date Service Type,,FALSE
2347246 Hire Date,MM/dd/yyyy,TRUE
2347408 MW monthly full time,mmss.SS,TRUE
2367793 Holdings_Creditcard_MonthlySpent_ANZ Rewards AMEX Card,HHmm,TRUE
2367793 Holdings_Creditcard_MonthlySpent_Qantas Staff Credit Union Low Rate Visa Credit Card,,FALSE
2367793 Holdings_Creditcard_MonthlySpent_St George Starts Low Stays Low Visa Card,,FALSE
2367793 Holdings_Creditcard_MonthlySpent_Westpac Gold 55 Day MasterCard,MMyy,TRUE
2647540 Single homes,mmss,TRUE
1888088 Date,yyyyMMdd,TRUE
2004381 Data to Protect,,FALSE
2017212 Lifetime Post Viral Impressions,mm.ss,TRUE
2107381 Ã_Â‰ÂŒÂ´_Ã_Â€ÂŒ_Ã_Â‰ÂŒÃ«__Ã_Â‰ÂŒÃ«Ã_Â‰ÂŒÂùÃ_Â€ÂŒÃ_Ã_Â‰ÂŒÂèÃ_Â€ÂŒÂÅÃ_Â€ÂŒ_Ã_Â‰ÂŒÃ«Ã_Â€ÂŒÃ¬Ã_Â‰ÂŒÂ«Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒÃ‡Ã_Â‰ÂŒ_Ã_Â‰ÂŒÂ«Ã_Â‰ÂŒÃ§Ã_Â‰ÂŒÂ´_Ã_Â€ÂŒ_Ã_Â‰ÂŒÂ†Ã_Â€ÂŒÂ¢Ã_Â€ÂŒ_Ã_Â‰ÂŒÂ†Ã_Â€ÂŒÂ‹Ã_Â‰ÂŒ_Ã_Â‰ÂŒÂ†Ã_Â€ÂŒÂ¢Ã_Â‰ÂŒÃ‚Ã_Â‰ÂŒÂ†Ã_Â€ÂŒÂ‹_Ã_Â‰ÂŒÂ†Ã_Â€ÂŒÂ¢Ã_Â‰ÂŒÃ§Ã_Â‰ÂŒÂ†Ã_Â€ÂŒÂ‹Ã_Â€ÂŒÂ_Ã_Â‰ÂŒÂ†Ã_Â€ÂŒÂ‹_Ã_Â‰ÂŒÂ†Ã_Â€ÂŒÂ‹Ã_Â‰ÂŒÂ©Ã_Â‰ÂŒÂ†Ã_Â€ÂŒÂ¢_Ã_Â‰ÂŒÂ†Ã_Â€ÂŒÂ‹_Ã_Â‰ÂŒÂ†Ã_Â€ÂŒ_Ã_Â‰ÂŒÂêÃ_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒÃ‡Ã_Â‰ÂŒÂ´_Ã_Â‰ÂŒÂèÃ_Â‰ÂŒÃ«_Ã_Â‰ÂŒÂ‚Ã_Â‰ÂŒÂ†Ã_Â€ÂŒ_Ã_Â€ÂŒÃ®,mmss.SS,TRUE
2107392 Chances Created pG + - (Domestic),ss.SS,TRUE
2110683 OrderDate,yyyy-MM-dd HH:mm:ss,TRUE
2113315 Daniel Time in MM.SS,HH.mm,TRUE
2116564 Date,dd,TRUE
2160575 DATE_RECEIVED_IN_ELEADS__C,ddMMMyyyy:HH:mm:ss,TRUE
2161266 Outstanding Balance Period Date 110,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 162,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 225,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 342,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 378,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 429,yyyy-MM-dd,TRUE
2171394 MUA P Designation Date,MMM dd yyyy hh:mma,TRUE
2179765 twitter datagramazero,MM,TRUE
2205235 Responded datetime,MM/dd/yy hh:mm:ss a,TRUE
2218791 Time from data to BLA (assume 112 days),MMyy,TRUE
2221310 LASTREFERENCEDDATE,yyyy-MM-ddTHH:mm:ss.SSSZ,TRUE
2247162 candidate_id_number,HHHTXMMyydd,TRUE
"2251213 Number of Homestead Tax Credits per 1,000 Residential Units (2012)",mmss.SS,TRUE
2251842 Group time  Questions,mmss.SS,TRUE
2255478 DATA SOURCE,,FALSE
2256291 medtextsummary,,FALSE
2270065 Avg Monthly Revenue (Lakhs),mmss.SS,TRUE
2278140 Time,MMyy,TRUE
2278265 Which aspects of Construction News you do find the most useful    Please select up to five.-Industry data,,FALSE
2279473 Data Lives,,FALSE
2324919 date_sent1,MM/dd/yy,TRUE
2339325 With physical inspection clearance time,dd,TRUE
2340233 Timestamp,yyyy-MM-ddTHH:mm:ss.SSSZ,TRUE
2342315 Fecha de Impementacion,dd de MMMzo yyyy,TRUE
2342390 Time To Close,HHd mmh ssm,TRUE
2343133 Date,MM.dd.yyyy,TRUE
2344100 CardTypeID,MMyyyy,TRUE
2346838 Change in month's DTW from previous year,ss.SS,TRUE
2367793 Holdings_Creditcard_MonthlySpent_BankWest extra Visa Reward Card,,FALSE
2367793 Holdings_Creditcard_MonthlySpent_BCU Bonus Rewarder Visa Card,,FALSE
2367793 Holdings_Creditcard_MonthlySpent_Commonwealth Bank CBA Low Rate MasterCard,HHmm,TRUE
2369118 CYCLE_MONTH,MM,TRUE
2370888 Service Time (ms),ss.SS,TRUE
2371307 geo time,Euroraum (yy LÃ_Â€ÂŒÃ«_nder),TRUE
2372774 Male SD dw dt (kg yr),ss.SS,TRUE
2648182 Do you have local plans of RRD updated at least in the past 2 years ,HH-mm,TRUE
2007420 Process Time (MIN) Bin,MM,TRUE
2014432 AC_YEAR_MONTH_NAME,yyyy-MM,TRUE
2015816 TimeInRole,yy,TRUE
2016008 Datum     ,EEE MMMM yy,TRUE
2040875 Datacenter,,FALSE
2088502 Date of birth,MM/dd/yyyy,TRUE
2101660 EndDate,MM/dd/yyyy HH:mm,TRUE
2107392 PS% + - (Domestic),ss.SS,TRUE
2107392 Shots pG + - (Domestic),ss.SS,TRUE
2107421 KPs pG + - (Domestic),ss.SS,TRUE
2109521 numest_ia,mm,TRUE
2142662 Lifetime Post Paid Impressions,MMddyy,TRUE
2142662 Lifetime Post Viral Impressions,yy,TRUE
2156150 Commute Time (mean),ss.SS,TRUE
2161266 Outstanding Balance Period Date 139,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 142,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 143,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 236,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 266,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 268,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 290,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 299,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 303,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 374,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 420,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 478,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 574,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 586,yyyy-MM-dd,TRUE
2172707 Candidate,,FALSE
2174074 Interval_time,HH:mm:ss,TRUE
2189767 date,EEE MMM dd HH:mm:ss zzz yyyy,TRUE
2192802 Date_New,dd/MM/yyyy,TRUE
2202448 Mes,MMM,TRUE
2205235 Closed datetime,MM/dd/yy hh:mm:ss a,TRUE
2209873 TIME STATUS,,FALSE
2214981 ConvertedAccount.Last Viewed Date,MM/dd/yyyyTHH:mm:ss.SSSZ,TRUE
2216793 FY2014 EISA  Target - Monthly Average,ss.SS,TRUE
2220266 timeIndex,yy,TRUE
2227549 Current Month Actual,,FALSE
2255268 date_of_interview,yyyyMMdd,TRUE
2255478 FISCAL YEAR-MONTH,yyyy-dd (MMM),TRUE
2255568 CDTYPE,,FALSE
2255924 LB Success% + - (Domestic),ss.SS,TRUE
2255924 TB Success% + - (Domestic),ss.SS,TRUE
2264176 data entry by,,FALSE
2264606 Move End Date,yyyy - QQQ,TRUE
2277665 Service Games Won,ss.SS,TRUE
2278978 Cont2ndTo3rdInSame,MMyy,TRUE
2282898 Nombre de regimes,yy,TRUE
2340098 Date Difference (bin),mm,TRUE
2340672 Full-time Undergraduates,yyyy,TRUE
2344220 First Response Time (in Hrs),mm:ss:SS,TRUE
2344897 Spending per capita per month,mmss.SS,TRUE
2346518 Datatype,,FALSE
2346619 FECHA,MMyyyy,TRUE
2367793 Holdings_Creditcard_MonthlySpent_BankWest Visa Reward Card,,FALSE
2370888 Response Time (ms),ss.SS,TRUE
2435253 32. Do you see any differences among the following employers (by domain) on effective retention  (Data Entry ),,FALSE
2005095 date,MM_yy,TRUE
2005526 fecha_termino,yyyy-MM-dd,TRUE
2040280 Date (Year),yyyy,TRUE
2086679 endrecorddate,yyyy-MM-dd HH:mm:ss,TRUE
2096177 Date opened,dd-MMM-yyyy,TRUE
2107392 KPs pG + - (Domestic),ss.SS,TRUE
2107421 Tackle Success% + - (Domestic),ss.SS,TRUE
2108135 Total sleep time during the day,dd,TRUE
2115483 Data,dd/MM/yyyy,TRUE
2124637 Unix Timestamp,<Unix>,TRUE
2125158 t_datetime1,dd.MM.yyyy HH:mm:ss,TRUE
2161266 Outstanding Balance Period Date 108,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 11,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 14,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 148,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 528,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 556,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 91,yyyy-MM-dd,TRUE
2170254 DATE,MMM-yy,TRUE
2179312 Mesorregiao,,FALSE
2201314 FedTax by cent,HH.mm,TRUE
2205777 FAT_MES_ANT,HHmmss.SS,TRUE
2209666 Submission Date,yyyy-MM-dd HH:mm:ss,TRUE
"2222671 County data, smoker %",ss.SS,TRUE
2250672 RV_VEND_MES_ATUAL_R$,mmss.SS,TRUE
2251628 Percent below poverty level; Margin of Error; WORK EXPERIENCE - Worked part-time or part-year in the past 12 months,ss.SS,TRUE
2251628 Total; Margin of Error; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) - Less than high school grad,mmss,TRUE
2255924 Tackle Success% + - (Domestic),ss.SS,TRUE
2256226 dt_semestre_ano,MMddyy,TRUE
2274785 date 10,yyyy,TRUE
2322441 Games Played,MMyy,TRUE
2324919 Application Date,MM/dd/yyyy,TRUE
2327263 Detection Time,MM/dd/yy HH:mm,TRUE
2340891 Application Date,MM/dd/yyyy,TRUE
2340891 Security Duration (number of months),dd,TRUE
2341173 Computed Vegetable intake in times per day,MMyy,TRUE
2341173 How many times did you eat orange-colored vegetables ,MMyy,TRUE
"2342750 White, non-Hispanic Full-time officers %",mmss.SS,TRUE
2344850 Per Capita Spending (per month),mmss.SS,TRUE
2346111 Written Notice Timelinees (group),<yy dpd,TRUE
2346684 Year of Intial Data,yyyy,TRUE
2347734 months_prog_2006,mm,TRUE
2347962 CALENDARLMONTHLDESCRIPTION,Septiembre yyyy,TRUE
2367793 Holdings_Creditcard_MonthlySpent_Citibank Clear Card,MMyy,TRUE
2367793 Holdings_Creditcard_MonthlySpent_Commonwealth Bank CBA MasterCard Low Fee Card,HHmm,TRUE
2371713 Semester,,FALSE
2006182 Time,ss.SS,TRUE
2007734 Date submitted,yyyy-MM-dd HH:mm:ss,TRUE
2015978 Time of Red Card (group),mm,TRUE
2017788 month,MMM,TRUE
2018341 created_at,MM.dd.yyyy HH:mm,TRUE
2054249 Database Analyst,ss.SS,TRUE
2065467 Excess buyback eff date,dd/MM/yyyy,TRUE
2086679 govtfacilitymostoftentime,mm,TRUE
2089858 RESPONSE TO MESSAGES,,FALSE
2093738 % SALES FOR DATA STRAT,HH.mm,TRUE
2093738 DATE,QQQ yyyy,TRUE
2095953 Data2,HH.mm,TRUE
2119201 Effort Running Annuale (FTE x ggMese x Mesi),mmss.SS,TRUE
2136978 Date,MM/dd/yyyy,TRUE
2143527 Data Product (Data),,FALSE
2146536 Crash_Date (Month   Year),yyyyMM,TRUE
2146910 EQUIP_01_ACQUI_DT,,FALSE
2148328 average_hold_time,ss.SS,TRUE
2154924 Account Names,,FALSE
2160575 SAL_DATE,dd.MM.yyyy,TRUE
2161266 Outstanding Balance Period Date 186,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 265,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 34,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 357,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 376,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 409,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 463,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 560,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 8,yyyy-MM-dd,TRUE
2166410 Month,MMMM,TRUE
2173906 Candidate,Vernon Parker yyyy,TRUE
2197357 Date (DD-MM-YYYY),MM-dd-yyyy,TRUE
2219252 DATABASE_VERSION,,FALSE
"2251628 Total; Estimate; Worked full-time, year-round in the past 12 months",yyyy,TRUE
"2252518 Mail (SimilarWeb.com, last 3 months)",ss.SS,TRUE
2255484 Days Passed Due Date,,FALSE
2255589 PS% + - (Domestic),ss.SS,TRUE
2256163 SPACECRAFT_CLOCK_TIME,,FALSE
2256226 DT_CARGA5,yyyy/MM/dd HH:mm:ss.SSSSSSSSS,TRUE
2256291 cdc_jdate,MMyydd,TRUE
2276520 V) Outcomes Measured,,FALSE
2319416 Month Number (group),MM,TRUE
2324919 Temporary Relocation Duration (number of months),MM,TRUE
2342315 Time Zone Name,,FALSE
2344220 Due by Time,yyyy-MM-dd HH:mm:ss,TRUE
2344906 EndDate,yyyy-MM-dd HH:mm:ss.SSS,TRUE
2346111 # completed applcation received within time,yy,TRUE
2346111 SPOC Assignment Timeliness,<=MMdd dpd,TRUE
2347063 UPDATE,yyyyMMdd,TRUE
2347734 months_prog_2007,mm,TRUE
2367793 Holdings_Creditcard_MonthlySpent_BankWest extra Visa Gold Card,yy,TRUE
2370888 Total Bandwidth (MB s),ss.SS,TRUE
2371112 Result Time Code,,FALSE
2371445 Estimate; Income in the past 12 months below poverty level  - Male  - Less than high school graduate,,FALSE
2371738 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - 65 years and over - ,ss.SS,TRUE
2373474 Idle_Time,MMyy,TRUE
1992413 created_at,yyyy-MM-dd HH:mm:ssZZZZZ,TRUE
2006056 CUATRIMESTRE1,dd,TRUE
2006056 CUATRIMESTRE2,MM,TRUE
2059258 yv_dataload,dd-MM-yyyy,TRUE
2099034 totaltime,yy,TRUE
2104936 INSPDATE,yyyy,TRUE
2106480 SEARCH_DATE_HOUR,yyyyMMddHH,TRUE
2109521 numest_imb,MMyy,TRUE
2109928 Before - SUM_OF_AVG_RESP_TIME (From Session Metrics),yy,TRUE
2123749 time11,yyyy-MM-ddTHH:mm:ssZZZZZ,TRUE
2126027 Data,ss.SS,TRUE
2126387 sentiment,ss.SS,TRUE
2137306 AVG_TX_TIMES,MM.yy,TRUE
2141481 Lifetime Post Organic Impressions,MMyy,TRUE
2143527 Data Product (Tertiary),,FALSE
2161266 Outstanding Balance Period Date 172,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 238,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 302,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 358,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 471,yyyy-MM-dd,TRUE
2165276 Candidate,,FALSE
2175795 PaymentDate,yyyy-MM-dd,TRUE
2178062 Time in Review,yy,TRUE
2201314 FedTax,HH.mm,TRUE
2202085 Data InserÃ_Â€ÂŒÃ«Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ«Ã_Â‰ÂŒÂ£o,dd/MM/yyyy,TRUE
2204977 disk_data_written,HHmmss.SS,TRUE
2204977 uptime,HHmmss.SS,TRUE
2207677 Candidate 1 Party,,FALSE
2248543 sinaweibo.status.reblogged.author.created_at,EEE MMM dd HH:mm:ss Z yyyy,TRUE
2250764 DATA3,ss.SS,TRUE
"2251213 Number of Homestead Tax Credits per 1,000 Residential Units (2011)",mmss.SS,TRUE
"2251628 Total; Margin of Error; Worked less than full-time, year-round in the past 12 months",MMyy,TRUE
2255924 Cross Success% + - (Domestic),ss.SS,TRUE
2256307 DATA SOURCE,,FALSE
2270797 datatype,,FALSE
2274595 Months to launch,MM,TRUE
2275703 Completed Foreclosures (12 Months ending Jan. 2014),MMyydd,TRUE
2276816 BSBPMG512A Manage project time Outcome,,FALSE
2277689 GEO TIME,,FALSE
2281359 time,HHmmss.SS,TRUE
2324266 Games,yy,TRUE
2328006 How often do you trust the Orleans Parish School Board to do the right thing  Most of the time,HH.mm,TRUE
2340690 Date Submitted To Engineering (EGS),MM/dd/yyyy,TRUE
"2341858 13. Even if it takes a long time, it is better to involve everyone in decision making, as that ultimately yields better decisio",,FALSE
2343628 Percent of black full-time officers,HH.mm,TRUE
"2343954 Data (extracts, SQL, munging, big, etc)",MM,TRUE
2344111 Time Span,MMMM yyyy,TRUE
2347272 Labor Base Time Paid Amt Before Tax,mmss.SS,TRUE
2367793 Holdings_Creditcard_MonthlySpent_American Express AMEX Velocity Escape Card,mmss,TRUE
2367793 Holdings_Creditcard_MonthlySpent_ANZ Balance Visa Card,mmss,TRUE
2367793 Holdings_Creditcard_MonthlySpent_ANZ Frequent Flyer Visa Card,mmss,TRUE
2367793 Holdings_Creditcard_MonthlySpent_Commonwealth Bank CBA Gold No Annual Fee Master Card,HHmm,TRUE
2367793 Holdings_Creditcard_MonthlySpent_National Australia Bank NAB Visa Mini Card,mmss,TRUE
2367793 Holdings_Creditcard_MonthlySpent_Queensland TeachersÃ_Â‰ÂŒÂ_Ã_Â€ÂŒ_Ã_Â‰ÂŒÃˆ Credit Union Silver with Standard Rewards Visa Credit Card,,FALSE
2377491 Candidate,MMMk Begich (D-AK),TRUE
1930000 Games,mm,TRUE
"2093083 Listed domestic companies, total",MMyy,TRUE
2109666 DT_CADASTRO,dd/MM/yyyy,TRUE
2113315 Daniel Time in Decimal,ss.SS,TRUE
2125546 Interview Time,HH:mm:ss:SS,TRUE
2139484 Month,MM,TRUE
2147129 Data,,FALSE
2155555 Survey Timestamp,MM/dd/yyyy HH:mm,TRUE
2161266 Outstanding Balance Period Date 12,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 129,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 269,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 283,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 318,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 353,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 41,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 452,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 492,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 522,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 553,yyyy-MM-dd,TRUE
2174525 Data Type,,FALSE
2180880 Month,yyyy / MM,TRUE
2198374 Mktg Net New Names,ss.SS,TRUE
2199358 DATE,yyyy-MM,TRUE
2200337 date_randomized,dd/MM/yy,TRUE
2205777 INCREMENTO_PP_PERDA_MES_ANT,ss.SS,TRUE
2206705 Weeks worked during the past 12 months,mm - ss,TRUE
2219591 Location Sentiment - Broadest Sense,ss.SS,TRUE
2228268 Effective Date,yyyy-MM-dd,TRUE
2232941 %  Transfer in Full-time Under-graduates,ss.SS,TRUE
2241119 FacebookLifetimeTalkingAboutThisLikes7Days,MMyy,TRUE
2250010 sinaweibo.reblogged.created_at,EEE MMM dd HH:mm:ss Z yyyy,TRUE
2251628 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - 18 years and over  1,ss.SS,TRUE
2251628 Percent; PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL - Unrelated individual,mmss.SS,TRUE
2252329 Fecha RES 1 RECAT,yyyy,TRUE
2255006 verizon message rate,ss.SS,TRUE
2255268 date_shot,,FALSE
2256226 dt_ano_mes_dia,yyyy/MM/dd HH:mm:ss.SSS,TRUE
2256226 DT_DOU,yyyy/MM/dd HH:mm:ss.SSS,TRUE
2275609 Full Time Instructional Tenure,MMyy,TRUE
2275703 Typical Timeline,MMyy,TRUE
2278265 How often do you access these -Other-Monthly,,FALSE
2278978 SecondTo3rd,yy,TRUE
2323593 Age Date,MM/dd/yyyy,TRUE
2324919 Date of Birth,MM/dd/yy,TRUE
2337048 date,dd-MM-yyyy HH:mm,TRUE
2341858 14. Consensus-building ultimately leads to mediocre decisions and wastes time.,,FALSE
2343628 Percent of white full-time officers,ss.SS,TRUE
2344492 Date,MM/dd/yyyy hh:mm a zzz,TRUE
2367793 Holdings_Creditcard_MonthlySpent_Bank of Queensland Gold MasterCard,,FALSE
2373563 OnTime_Status,,FALSE
2648414 RETURNtoHOME - Departure time,between hh:mm pm and ss:SS a,TRUE
1997780 Boy Names (copy),MMMIAMA,TRUE
2007678 ARR_TIME,HHmm,TRUE
2015608 Month,MMMM,TRUE
2021006 Transfer Admit Date,MM/dd/yyyy,TRUE
2021702 Month,MMM,TRUE
2023266 M&V Project Stage Dates & MW,yyyy,TRUE
2047624 VEHICLE_MANUFACTURED_DATE,yyyy,TRUE
2054249 Data Engineer,ss.SS,TRUE
2106480 SEARCHED_TRAVEL_DEPARTURE_&_RETURN_DATES,dd-MMM,TRUE
2106677 Date of Birth,dd/MM/yyyy,TRUE
2111216 DATA_PREVISTA_BANDO_PROC_ATTIV,yyyyMMdd,TRUE
2113430 Service Time (ms) - 95th,ss.SS,TRUE
2119201 Effort Avviamento MVP (FTE x ggMese x Mesi),mmss.SS,TRUE
2155302 DTFECH,yyyyMMdd,TRUE
2160575 Opt_Lead_Created_Date,ddMMMyyyy:HH:mm:ss,TRUE
2160575 Opt_Oppt_Close_Date,ddMMMyyyy:HH:mm:ss,TRUE
2161266 Outstanding Balance Period Date 118,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 224,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 298,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 30,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 389,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 56,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 585,yyyy-MM-dd,TRUE
2161266 Outstanding Balance Period Date 77,yyyy-MM-dd,TRUE
2180604 Time to get there,yy,TRUE
"2181299 Approximate time in weeks from initial contact with the medical system to diagnosis, 2013",mm,TRUE
2200243 data entry by,,FALSE
2204977 net_data_sent,HHmmss.SS,TRUE
2209623 COUNTY-UPDATED,,FALSE
2209666 Specific Name &amp; Total running Time of each Episode (Ex. Ep.1  Betrayal  -4 30; Ep.2  Mama Mia  -7 34),,FALSE
2236888 Ã_Â‰ÂŒ_Ã_Â€ÂŒÃ¯Ã_Â‰ÂŒÃ‡,yy,TRUE
2242696 GRADE - First Trimester Prenatal Care,,FALSE
2250010 sinaweibo.reply.author.created_at,EEE MMM dd HH:mm:ss Z yyyy,TRUE
"2251628 Percent below poverty level; Margin of Error; Worked less than full-time, year-round in the past 12 months",ss.SS,TRUE
"2252518 Referrals (SimilarWeb.com, last 3 months)",ss.SS,TRUE
2255589 Shots pG + - (Domestic),ss.SS,TRUE
2255589 TB Success% + - (Domestic),,FALSE
2256226 CHAVE_DT_PRAZO,HHmmss,TRUE
2271234 Total market time,MMyy,TRUE
2277530 Owner Assigned Date,yyyy-MM-dd hh:mm:ss a,TRUE
2282906 Date (Month),yy-MM,TRUE
2322855 TIME,mmss.SS,TRUE
2325215 insta_uploads past_month_insta,dd,TRUE
2340462 INACTIVE DATE,,FALSE
"2341858 19. I canÃ_Â‰ÂŒÂ_Ã_Â€ÂŒ_Ã_Â‰ÂŒÃˆt really trust a colleague, supplier, or client until I spend time getting to know her personally.",,FALSE
2344101 Date_id1,MMddyy,TRUE
2346111 Written Notice Timelinees,<yy dpd,TRUE
2367793 Holdings_Creditcard_MonthlySpent_Cash Rewards Visa Card,mmss,TRUE
2367793 Holdings_Creditcard_MonthlySpent_St George Vertigo Credit Card,MMyy,TRUE
2378761 LIVE_DATE,,FALSE
2378801 Review Date,MM/dd/yyyy,TRUE
2007548 Enter todays date(C),MM/dd/yy,TRUE
"2007734 filecount - All right, now it's time to upload your spiderweb chart!",MM,TRUE
2007909 TimeInRole,MMyy,TRUE
2018031 (Timer Completed).($Client.SRC Partner Id),yy,TRUE
2022564 AccountCreatedOn,yyyy-MM-ddTHH:mm:ss,TRUE
2047003 SCH_THREE_TIME_SUSP,yy,TRUE
2053109 TIME_WAITED,MMddyy,TRUE
2101097 Time,yyyy/MM/dd-HH:mm:ss-zzz,TRUE
2101660 StartDate,MM/dd/yyyy HH:mm,TRUE
2107392 LB Success% + - (Domestic),ss.SS,TRUE
